source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
16,0,JNJ_CERNER_CRSTNG,Care Setting Undefined,0,,1970-01-01,2099-12-31,
25,0,JNJ_CERNER_CRSTNG,Emergency Room,8870,Place of Service,1970-01-01,2099-12-31,
173,0,JNJ_CERNER_CRSTNG,NULL,0,,1970-01-01,2099-12-31,
174,0,JNJ_CERNER_CRSTNG,Not Mapped,0,,1970-01-01,2099-12-31,
67,0,JNJ_CERNER_CRSTNG,Laboratory - Clinical,4135110,SNOMED,1970-01-01,2099-12-31,
6,0,JNJ_CERNER_CRSTNG,Ambulatory Unit,8883,Place of Service,1970-01-01,2099-12-31,
84,0,JNJ_CERNER_CRSTNG,Not a Care Setting,0,,1970-01-01,2099-12-31,
110,0,JNJ_CERNER_CRSTNG,Outpatient Clinic,8677,Place of Service,1970-01-01,2099-12-31,
128,0,JNJ_CERNER_CRSTNG,Radiology,4150079,SNOMED,1970-01-01,2099-12-31,
32,0,JNJ_CERNER_CRSTNG,Family Practice Clinic,4147091,SNOMED,1970-01-01,2099-12-31,
129,0,JNJ_CERNER_CRSTNG,Radiology - Outpatient,4150079,SNOMED,1970-01-01,2099-12-31,
13,0,JNJ_CERNER_CRSTNG,Cardiology,4149946,SNOMED,1970-01-01,2099-12-31,
37,0,JNJ_CERNER_CRSTNG,General Medicine - Outpatient,8677,Place of Service,1970-01-01,2099-12-31,
172,0,JNJ_CERNER_CRSTNG,Women's Health Clinic,0,,1970-01-01,2099-12-31,
115,0,JNJ_CERNER_CRSTNG,Pediatrics - Outpatient,4150073,SNOMED,1970-01-01,2099-12-31,
114,0,JNJ_CERNER_CRSTNG,Pediatrics,4150073,SNOMED,1970-01-01,2099-12-31,
117,0,JNJ_CERNER_CRSTNG,Physical Rehabilitation,4150071,SNOMED,1970-01-01,2099-12-31,
36,0,JNJ_CERNER_CRSTNG,General Medicine,4147091,SNOMED,1970-01-01,2099-12-31,
93,0,JNJ_CERNER_CRSTNG,Oncology,4147085,SNOMED,1970-01-01,2099-12-31,
